1.086991	.737934
1.090133	.737368
1.093274	.736792
1.096416	.736207
1.099557	.735613
1.102699	.735009
1.105841	.734396
1.108982	.733774
1.112124	.733142
1.115265	.732501
1.118407	.731850
1.121549	.731190
1.124690	.730521
1.127832	.729843
1.130973	.729155
1.134115	.728458
1.137257	.727752
1.140398	.727037
1.143540	.726312
1.146681	.725578
1.149823	.724835
1.152965	.724083
1.156106	.723322
1.159248	.722552
1.162389	.721772
1.165531	.720984
1.168672	.720186
1.171814	.719379
1.174956	.718564
1.178097	.717739
1.181239	.716905
1.184380	.716062
1.187522	.715210
1.190664	.714350
1.193805	.713480
1.196947	.712601
1.200088	.711714
1.203230	.710818
1.206372	.709912
1.209513	.708998
1.212655	.708075
1.215796	.707143
1.218938	.706202
1.222080	.705253
1.225221	.704295
1.228363	.703328
1.231504	.702352
1.234646	.701367
1.237788	.700374
1.240929	.699372
1.244071	.698361
1.247212	.697342
1.250354	.696314
1.253496	.695278
1.256637	.694232
1.259779	.693178
1.262920	.692116
1.266062	.691045
1.269203	.689965
1.272345	.688877
1.275487	.687781
1.278628	.686676
1.281770	.685562
1.284911	.684440
1.288053	.683310
1.291195	.682171
1.294336	.681023
1.297478	.679868
1.300619	.678703
1.303761	.677531
1.306903	.676350
1.310044	.675161
1.313186	.673964
1.316327	.672758
1.319469	.671544
1.322611	.670321
1.325752	.669091
1.328894	.667852
1.332035	.666605
1.335177	.665350
1.338319	.664087
1.341460	.662815
1.344602	.661536
1.347743	.660248
1.350885	.658952
1.354026	.657648
1.357168	.656337
1.360310	.655017
1.363451	.653689
1.366593	.652353
1.369734	.651009
1.372876	.649657
1.376018	.648297
1.379159	.646929
1.382301	.645553
1.385442	.644170
1.388584	.642778
1.391726	.641379
1.394867	.639972
1.398009	.638557
1.401150	.637134
1.404292	.635704
1.407434	.634265
1.410575	.632819
1.413717	.631366
1.416858	.629904
1.420000	.628435
1.423142	.626958
1.426283	.625474
1.429425	.623982
1.432566	.622482
1.435708	.620975
1.438849	.619460
1.441991	.617938
1.445133	.616408
1.448274	.614871
1.451416	.613326
1.454557	.611774
1.457699	.610214
1.460841	.608647
1.463982	.607072
1.467124	.605490
1.470265	.603901
1.473407	.602304
1.476549	.600700
1.479690	.599089
1.482832	.597470
1.485973	.595844
1.489115	.594211
1.492257	.592571
1.495398	.590923
1.498540	.589269
1.501681	.587607
1.504823	.585938
1.507965	.584262
1.511106	.582578
1.514248	.580888
1.517389	.579191
1.520531	.577486
1.523673	.575775
1.526814	.574057
1.529956	.572331
1.533097	.570599
1.536239	.568860
1.539380	.567113
1.542522	.565360
1.545664	.563600
1.548805	.561834
1.551947	.560060
1.555088	.558280
1.558230	.556492
1.561372	.554699
1.564513	.552898
1.567655	.551090
1.570796	.549276
1.573938	.547456
1.577080	.545628
1.580221	.543794
1.583363	.541953
1.586504	.540106
1.589646	.538252
1.592788	.536392
1.595929	.534525
1.599071	.532652
1.602212	.530772
1.605354	.528886
1.608496	.526993
1.611637	.525094
1.614779	.523188
1.617920	.521276
1.621062	.519358
1.624203	.517433
1.627345	.515502
1.630487	.513565
1.633628	.511622
1.636770	.509672
1.639911	.507716
1.643053	.505754
1.646195	.503786
1.649336	.501812
1.652478	.499831
1.655619	.497845
1.658761	.495852
1.661903	.493854
1.665044	.491849
1.668186	.489838
1.671327	.487821
1.674469	.485799
1.677611	.483770
1.680752	.481736
1.683894	.479695
1.687035	.477649
1.690177	.475597
1.693319	.473539
1.696460	.471476
1.699602	.469406
1.702743	.467331
1.705885	.465250
1.709026	.463163
1.712168	.461071
1.715310	.458973
1.718451	.456870
1.721593	.454760
1.724734	.452646
1.727876	.450525
1.731018	.448399
1.734159	.446268
1.737301	.444131
1.740442	.441989
1.743584	.439841
1.746726	.437688
1.749867	.435529
1.753009	.433366
1.756150	.431196
1.759292	.429022
1.762434	.426842
1.765575	.424657
1.768717	.422466
1.771858	.420271
1.775000	.418070
1.778142	.415864
1.781283	.413653
1.784425	.411437
1.787566	.409216
1.790708	.406989
1.793850	.404758
1.796991	.402521
1.800133	.400280
1.803274	.398033
1.806416	.395782
1.809557	.393526
1.812699	.391265
1.815841	.388999
1.818982	.386728
1.822124	.384452
1.825265	.382171
1.828407	.379886
1.831549	.377596
1.834690	.375301
1.837832	.373002
1.840973	.370698
1.844115	.368389
1.847257	.366075
1.850398	.363757
